station_id,lat,lon
41.27068_2.106436,41.27068,2.106436
41.270683_2.060992,41.270683,2.060992
41.270683_2.083714,41.270683,2.083714
41.270706_2.004778,41.270706,2.004778
41.27072_2.0275,41.27072,2.0275
41.27072_2.118388,41.27072,2.118388
41.27073_2.050222,41.27073,2.050222
41.27073_2.095666,41.27073,2.095666
41.270733_2.072944,41.270733,2.072944
41.270763_2.016731,41.270763,2.016731
41.270763_2.130341,41.270763,2.130341
41.27077_2.039453,41.27077,2.039453
41.270775_2.107619,41.270775,2.107619
41.27078_2.062175,41.27078,2.062175
41.27078_2.084898,41.27078,2.084898
41.2708_2.005961,41.2708,2.005961
41.270817_2.028684,41.270817,2.028684
41.270817_2.119572,41.270817,2.119572
41.270824_2.051406,41.270824,2.051406
41.270824_2.074128,41.270824,2.074128
41.270824_2.09685,41.270824,2.09685
41.27086_2.017915,41.27086,2.017915
41.27086_2.131525,41.27086,2.131525
41.270866_2.040637,41.270866,2.040637
41.270866_2.108803,41.270866,2.108803
41.270874_2.063359,41.270874,2.063359
41.270874_2.086081,41.270874,2.086081
41.270897_2.007145,41.270897,2.007145
41.27091_2.120756,41.27091,2.120756
41.270912_2.029868,41.270912,2.029868
41.27092_2.05259,41.27092,2.05259
41.27092_2.075312,41.27092,2.075312
41.27092_2.098034,41.27092,2.098034
41.27095_2.132709,41.27095,2.132709
41.270954_2.019098,41.270954,2.019098
41.27096_2.041821,41.27096,2.041821
41.27096_2.109987,41.27096,2.109987
41.270966_2.064543,41.270966,2.064543
41.270966_2.087265,41.270966,2.087265
41.270992_2.008329,41.270992,2.008329
41.271004_2.12194,41.271004,2.12194
41.271008_2.031051,41.271008,2.031051
41.27101_2.053774,41.27101,2.053774
41.27101_2.099218,41.27101,2.099218
41.271015_2.076496,41.271015,2.076496
41.271034_1.997559,41.271034,1.997559
41.271046_2.133893,41.271046,2.133893
41.27105_2.020282,41.27105,2.020282
41.271057_2.043005,41.271057,2.043005
41.271057_2.111171,41.271057,2.111171
41.27106_2.065727,41.27106,2.065727
41.27106_2.088449,41.27106,2.088449
41.271088_2.009513,41.271088,2.009513
41.2711_2.032235,41.2711,2.032235
41.2711_2.123124,41.2711,2.123124
41.271107_2.054957,41.271107,2.054957
41.271107_2.100402,41.271107,2.100402
41.27111_2.07768,41.27111,2.07768
41.27113_1.998743,41.27113,1.998743
41.271137_2.135077,41.271137,2.135077
41.27114_2.021466,41.27114,2.021466
41.27115_2.112355,41.27115,2.112355
41.271152_2.044188,41.271152,2.044188
41.271156_2.066911,41.271156,2.066911
41.271156_2.089633,41.271156,2.089633
41.271183_2.010696,41.271183,2.010696
41.27119_2.124308,41.27119,2.124308
41.271194_2.033419,41.271194,2.033419
41.271202_2.056141,41.271202,2.056141
41.271202_2.101586,41.271202,2.101586
41.271206_2.078864,41.271206,2.078864
41.271225_1.999927,41.271225,1.999927
41.271233_2.136261,41.271233,2.136261
41.271236_2.02265,41.271236,2.02265
41.271244_2.113539,41.271244,2.113539
41.271248_2.045372,41.271248,2.045372
41.27125_2.068094,41.27125,2.068094
41.27125_2.090816,41.27125,2.090816
41.27128_2.01188,41.27128,2.01188
41.271286_2.125491,41.271286,2.125491
41.27129_2.034603,41.27129,2.034603
41.271294_2.102769,41.271294,2.102769
41.271297_2.057325,41.271297,2.057325
41.271297_2.080047,41.271297,2.080047
41.27132_2.001111,41.27132,2.001111
41.271328_2.137444,41.271328,2.137444
41.27133_2.023833,41.27133,2.023833
41.27134_2.114722,41.27134,2.114722
41.271343_2.046556,41.271343,2.046556
41.271343_2.092,41.271343,2.092
41.271347_2.069278,41.271347,2.069278
41.271374_2.013064,41.271374,2.013064
41.27138_2.126675,41.27138,2.126675
41.271385_2.035786,41.271385,2.035786
41.27139_2.103953,41.27139,2.103953
41.271393_2.058509,41.271393,2.058509
41.271393_2.081231,41.271393,2.081231
41.271416_2.002294,41.271416,2.002294
41.27142_2.138628,41.27142,2.138628
41.271427_2.025017,41.271427,2.025017
41.27143_2.115906,41.27143,2.115906
41.27144_2.04774,41.27144,2.04774
41.27144_2.093184,41.27144,2.093184
41.271442_2.070462,41.271442,2.070462
41.27147_2.014248,41.27147,2.014248
41.271473_2.127859,41.271473,2.127859
41.27148_2.03697,41.27148,2.03697
41.271484_2.105137,41.271484,2.105137
41.27149_2.059693,41.27149,2.059693
41.27149_2.082415,41.27149,2.082415
41.27151_2.003478,41.27151,2.003478
41.271515_2.139812,41.271515,2.139812
41.271523_2.026201,41.271523,2.026201
41.271526_2.11709,41.271526,2.11709
41.271534_2.048923,41.271534,2.048923
41.271534_2.071646,41.271534,2.071646
41.271534_2.094368,41.271534,2.094368
41.271564_2.015431,41.271564,2.015431
41.27157_2.129043,41.27157,2.129043
41.271576_2.038154,41.271576,2.038154
41.271576_2.106321,41.271576,2.106321
41.271584_2.060876,41.271584,2.060876
41.271584_2.083599,41.271584,2.083599
41.271606_2.004662,41.271606,2.004662
41.271606_2.140996,41.271606,2.140996
41.271618_2.027385,41.271618,2.027385
41.27162_2.118274,41.27162,2.118274
41.271626_2.050107,41.271626,2.050107
41.27163_2.072829,41.27163,2.072829
41.27163_2.095552,41.27163,2.095552
41.27166_2.016615,41.27166,2.016615
41.271664_2.130227,41.271664,2.130227
41.27167_2.039338,41.27167,2.039338
41.27167_2.107505,41.27167,2.107505
41.271675_2.06206,41.271675,2.06206
41.271675_2.084783,41.271675,2.084783
41.2717_2.005846,41.2717,2.005846
41.2717_2.14218,41.2717,2.14218
41.271713_2.028568,41.271713,2.028568
41.271713_2.119458,41.271713,2.119458
41.27172_2.051291,41.27172,2.051291
41.27172_2.096736,41.27172,2.096736
41.271725_2.074013,41.271725,2.074013
41.271755_2.017799,41.271755,2.017799
41.271755_2.131411,41.271755,2.131411
41.271767_2.040521,41.271767,2.040521
41.271767_2.108689,41.271767,2.108689
41.27177_2.063244,41.27177,2.063244
41.27177_2.085966,41.27177,2.085966
41.271797_2.007029,41.271797,2.007029
41.271797_2.143364,41.271797,2.143364
41.27181_2.029752,41.27181,2.029752
41.27181_2.120642,41.27181,2.120642
41.271816_2.052475,41.271816,2.052475
41.271816_2.097919,41.271816,2.097919
41.27182_2.075197,41.27182,2.075197
41.27185_2.018982,41.27185,2.018982
41.27185_2.132595,41.27185,2.132595
41.271862_2.041705,41.271862,2.041705
41.271862_2.109873,41.271862,2.109873
41.271866_2.064428,41.271866,2.064428
41.271866_2.08715,41.271866,2.08715
41.27189_2.144548,41.27189,2.144548
41.271893_2.008213,41.271893,2.008213
41.271904_2.030936,41.271904,2.030936
41.271904_2.121825,41.271904,2.121825
41.27191_2.053658,41.27191,2.053658
41.27191_2.099103,41.27191,2.099103
41.271915_2.076381,41.271915,2.076381
41.27193_1.997443,41.27193,1.997443
41.271942_2.133779,41.271942,2.133779
41.271946_2.020166,41.271946,2.020166
41.271954_2.111056,41.271954,2.111056
41.271957_2.042889,41.271957,2.042889
41.27196_2.065612,41.27196,2.065612
41.27196_2.088334,41.27196,2.088334
41.271984_2.145731,41.271984,2.145731
41.271988_2.009397,41.271988,2.009397
41.271996_2.123009,41.271996,2.123009
41.272_2.03212,41.272,2.03212
41.272007_2.054842,41.272007,2.054842
41.272007_2.077565,41.272007,2.077565
41.272007_2.100287,41.272007,2.100287
41.272026_1.998627,41.272026,1.998627
41.272038_2.134962,41.272038,2.134962
41.27204_2.02135,41.27204,2.02135
41.27205_2.11224,41.27205,2.11224
41.272053_2.044073,41.272053,2.044073
41.272053_2.089518,41.272053,2.089518
41.272057_2.066795,41.272057,2.066795
41.272076_2.146915,41.272076,2.146915
41.272083_2.010581,41.272083,2.010581
41.27209_2.124193,41.27209,2.124193
41.272095_2.033303,41.272095,2.033303
41.2721_2.101471,41.2721,2.101471
41.272102_2.056026,41.272102,2.056026
41.272102_2.078749,41.272102,2.078749
41.27212_1.999811,41.27212,1.999811
41.272133_2.136146,41.272133,2.136146
41.272137_2.022534,41.272137,2.022534
41.272144_2.045257,41.272144,2.045257
41.272144_2.113424,41.272144,2.113424
41.27215_2.090702,41.27215,2.090702
41.272152_2.067979,41.272152,2.067979
41.27217_2.148099,41.27217,2.148099
41.27218_2.011764,41.27218,2.011764
41.272186_2.125377,41.272186,2.125377
41.27219_2.034487,41.27219,2.034487
41.272194_2.102655,41.272194,2.102655
41.272198_2.05721,41.272198,2.05721
41.272198_2.079932,41.272198,2.079932
41.272217_2.000995,41.272217,2.000995
41.272224_2.13733,41.272224,2.13733
41.272232_2.023718,41.272232,2.023718
41.272236_2.114608,41.272236,2.114608
41.27224_2.04644,41.27224,2.04644
41.272243_2.069163,41.272243,2.069163
41.272243_2.091886,41.272243,2.091886
41.272263_2.149283,41.272263,2.149283
41.272274_2.012948,41.272274,2.012948
41.272278_2.126561,41.272278,2.126561
41.272285_2.035671,41.272285,2.035671
41.27229_2.058394,41.27229,2.058394
41.27229_2.103839,41.27229,2.103839
41.272293_2.081116,41.272293,2.081116
41.272312_2.002178,41.272312,2.002178
41.27232_2.138514,41.27232,2.138514
41.272327_2.024901,41.272327,2.024901
41.27233_2.115792,41.27233,2.115792
41.272335_2.047624,41.272335,2.047624
41.27234_2.070347,41.27234,2.070347
41.27234_2.093069,41.27234,2.093069
41.272358_2.150467,41.272358,2.150467
41.27237_2.014132,41.27237,2.014132
41.272373_2.127745,41.272373,2.127745
41.27238_2.036855,41.27238,2.036855
41.27238_2.105023,41.27238,2.105023
41.272385_2.059577,41.272385,2.059577
41.272385_2.0823,41.272385,2.0823
41.272408_2.003362,41.272408,2.003362
41.27241_2.139698,41.27241,2.139698
41.272423_2.026085,41.272423,2.026085
41.272427_2.116976,41.272427,2.116976
41.27243_2.048808,41.27243,2.048808
41.27243_2.094253,41.27243,2.094253
41.272434_2.071531,41.272434,2.071531
41.272453_2.151651,41.272453,2.151651
41.272465_2.015316,41.272465,2.015316
41.272465_2.128929,41.272465,2.128929
41.272476_2.038038,41.272476,2.038038
41.272476_2.106206,41.272476,2.106206
41.27248_2.060761,41.27248,2.060761
41.27248_2.083484,41.27248,2.083484
41.272503_2.004546,41.272503,2.004546
41.272507_2.140882,41.272507,2.140882
41.27252_2.027269,41.27252,2.027269
41.27252_2.11816,41.27252,2.11816
41.272526_2.049992,41.272526,2.049992
41.272526_2.095437,41.272526,2.095437
41.27253_2.072715,41.27253,2.072715
41.272545_2.152835,41.272545,2.152835
41.27256_2.016499,41.27256,2.016499
41.27256_2.130113,41.27256,2.130113
41.272568_2.039222,41.272568,2.039222
41.27257_2.10739,41.27257,2.10739
41.272575_2.061945,41.272575,2.061945
41.272575_2.084668,41.272575,2.084668
41.2726_2.005729,41.2726,2.005729
41.272602_2.142066,41.272602,2.142066
41.272614_2.028453,41.272614,2.028453
41.272614_2.119344,41.272614,2.119344
41.27262_2.051176,41.27262,2.051176
41.27262_2.096621,41.27262,2.096621
41.272625_2.073898,41.272625,2.073898
41.27264_2.154019,41.27264,2.154019
41.272655_2.017683,41.272655,2.017683
41.272655_2.131297,41.272655,2.131297
41.272663_2.040406,41.272663,2.040406
41.272663_2.108574,41.272663,2.108574
41.27267_2.063129,41.27267,2.063129
41.27267_2.085852,41.27267,2.085852
41.272694_2.006913,41.272694,2.006913
41.272694_2.14325,41.272694,2.14325
41.27271_2.029636,41.27271,2.029636
41.27271_2.120527,41.27271,2.120527
41.272717_2.052359,41.272717,2.052359
41.272717_2.075082,41.272717,2.075082
41.272717_2.097805,41.272717,2.097805
41.27273_2.155203,41.27273,2.155203
41.272747_2.13248,41.272747,2.13248
41.27275_2.018867,41.27275,2.018867
41.27276_2.04159,41.27276,2.04159
41.27276_2.109758,41.27276,2.109758
41.272766_2.064313,41.272766,2.064313
41.272766_2.087035,41.272766,2.087035
41.27279_2.008097,41.27279,2.008097
41.27279_2.144434,41.27279,2.144434
41.2728_2.121711,41.2728,2.121711
41.272804_2.03082,41.272804,2.03082
41.272808_2.098989,41.272808,2.098989
41.27281_2.053543,41.27281,2.053543
41.27281_2.076266,41.27281,2.076266
41.272827_2.156387,41.272827,2.156387
41.27283_1.997327,41.27283,1.997327
41.272842_2.133664,41.272842,2.133664
41.272846_2.020051,41.272846,2.020051
41.272854_2.042773,41.272854,2.042773
41.272854_2.110942,41.272854,2.110942
41.272858_2.065496,41.272858,2.065496
41.272858_2.088219,41.272858,2.088219
41.27288_2.145617,41.27288,2.145617
41.272884_2.009281,41.272884,2.009281
41.272896_2.122895,41.272896,2.122895
41.2729_2.032004,41.2729,2.032004
41.272903_2.054727,41.272903,2.054727
41.272903_2.100173,41.272903,2.100173
41.272907_2.07745,41.272907,2.07745
41.27292_2.157571,41.27292,2.157571
41.272926_1.998511,41.272926,1.998511
41.272938_2.134848,41.272938,2.134848
41.27294_2.021234,41.27294,2.021234
41.27295_2.043957,41.27295,2.043957
41.27295_2.112126,41.27295,2.112126
41.272953_2.06668,41.272953,2.06668
41.272953_2.089403,41.272953,2.089403
41.272976_2.146801,41.272976,2.146801
41.27298_2.010464,41.27298,2.010464
41.27299_2.033188,41.27299,2.033188
41.27299_2.124079,41.27299,2.124079
41.273_2.055911,41.273,2.055911
41.273_2.101357,41.273,2.101357
41.273003_2.078634,41.273003,2.078634
41.273014_2.158755,41.273014,2.158755
41.27302_1.999695,41.27302,1.999695
41.27303_2.136032,41.27303,2.136032
41.273037_2.022418,41.273037,2.022418
41.27304_2.11331,41.27304,2.11331
41.273045_2.045141,41.273045,2.045141
41.27305_2.067864,41.27305,2.067864
41.27305_2.090587,41.27305,2.090587
41.273067_2.147985,41.273067,2.147985
41.273075_2.011648,41.273075,2.011648
41.273083_2.125263,41.273083,2.125263
41.273087_2.034372,41.273087,2.034372
41.273094_2.057095,41.273094,2.057095
41.273094_2.10254,41.273094,2.10254
41.273098_2.079818,41.273098,2.079818
41.273106_2.159939,41.273106,2.159939
41.273117_2.000879,41.273117,2.000879
41.273125_2.137216,41.273125,2.137216
41.27313_2.023602,41.27313,2.023602
41.273136_2.114494,41.273136,2.114494
41.27314_2.046325,41.27314,2.046325
41.273144_2.069048,41.273144,2.069048
41.273144_2.091771,41.273144,2.091771
41.273163_2.149169,41.273163,2.149169
41.27317_2.012832,41.27317,2.012832
41.27318_2.126447,41.27318,2.126447
41.273182_2.035555,41.273182,2.035555
41.273186_2.103724,41.273186,2.103724
41.27319_2.058278,41.27319,2.058278
41.27319_2.081001,41.27319,2.081001
41.2732_2.161123,41.2732,2.161123
41.273212_2.002062,41.273212,2.002062
41.273216_2.1384,41.273216,2.1384
41.273224_2.024786,41.273224,2.024786
41.27323_2.115677,41.27323,2.115677
41.273235_2.047509,41.273235,2.047509
41.273235_2.092955,41.273235,2.092955
41.27324_2.070232,41.27324,2.070232
41.27326_2.150353,41.27326,2.150353
41.273266_2.014016,41.273266,2.014016
41.27327_2.127631,41.27327,2.127631
41.273277_2.036739,41.273277,2.036739
41.27328_2.104908,41.27328,2.104908
41.273285_2.059462,41.273285,2.059462
41.273285_2.082185,41.273285,2.082185
41.273293_2.162306,41.273293,2.162306
41.273308_2.003246,41.273308,2.003246
41.27331_2.139584,41.27331,2.139584
41.27332_2.025969,41.27332,2.025969
41.273323_2.116861,41.273323,2.116861
41.27333_2.048693,41.27333,2.048693
41.27333_2.094139,41.27333,2.094139
41.273335_2.071416,41.273335,2.071416
41.27335_2.151537,41.27335,2.151537
41.27336_2.0152,41.27336,2.0152
41.273365_2.128815,41.273365,2.128815
41.273373_2.037923,41.273373,2.037923
41.273376_2.106092,41.273376,2.106092
41.27338_2.060646,41.27338,2.060646
41.27338_2.083369,41.27338,2.083369
41.273388_2.16349,41.273388,2.16349
41.273403_2.00443,41.273403,2.00443
41.273407_2.140768,41.273407,2.140768
41.273415_2.027153,41.273415,2.027153
41.27342_2.118045,41.27342,2.118045
41.273422_2.049876,41.273422,2.049876
41.273426_2.072599,41.273426,2.072599
41.273426_2.095322,41.273426,2.095322
41.273445_2.152721,41.273445,2.152721
41.273457_2.016383,41.273457,2.016383
41.27346_2.129998,41.27346,2.129998
41.273468_2.039107,41.273468,2.039107
41.273468_2.107276,41.273468,2.107276
41.27347_2.06183,41.27347,2.06183
41.273476_2.084553,41.273476,2.084553
41.27348_2.164674,41.27348,2.164674
41.2735_2.005614,41.2735,2.005614
41.2735_2.141952,41.2735,2.141952
41.27351_2.028337,41.27351,2.028337
41.273514_2.119229,41.273514,2.119229
41.273518_2.05106,41.273518,2.05106
41.273518_2.096506,41.273518,2.096506
41.27352_2.073783,41.27352,2.073783
41.273537_2.153905,41.273537,2.153905
41.273552_2.017567,41.273552,2.017567
41.273552_2.131182,41.273552,2.131182
41.273563_2.040291,41.273563,2.040291
41.273563_2.10846,41.273563,2.10846
41.273567_2.063014,41.273567,2.063014
41.273567_2.085737,41.273567,2.085737
41.273575_2.165858,41.273575,2.165858
41.273594_2.006797,41.273594,2.006797
41.273594_2.143136,41.273594,2.143136
41.273605_2.029521,41.273605,2.029521
41.273605_2.120413,41.273605,2.120413
41.273613_2.052244,41.273613,2.052244
41.273613_2.09769,41.273613,2.09769
41.273617_2.074967,41.273617,2.074967
41.273632_2.155089,41.273632,2.155089
41.273647_2.018751,41.273647,2.018751
41.273647_2.132366,41.273647,2.132366
41.27366_2.041474,41.27366,2.041474
41.27366_2.109643,41.27366,2.109643
41.273663_2.064198,41.273663,2.064198
41.273663_2.086921,41.273663,2.086921
41.273666_2.167042,41.273666,2.167042
41.273685_2.14432,41.273685,2.14432
41.27369_2.007981,41.27369,2.007981
41.2737_2.030704,41.2737,2.030704
41.2737_2.121597,41.2737,2.121597
41.27371_2.053428,41.27371,2.053428
41.27371_2.098874,41.27371,2.098874
41.273712_2.076151,41.273712,2.076151
41.273724_2.156273,41.273724,2.156273
41.273727_1.997211,41.273727,1.997211
41.273743_2.019935,41.273743,2.019935
41.273743_2.13355,41.273743,2.13355
41.27375_2.110827,41.27375,2.110827
41.273754_2.042658,41.273754,2.042658
41.273758_2.065381,41.273758,2.065381
41.273758_2.088104,41.273758,2.088104
41.27376_2.168226,41.27376,2.168226
41.27378_2.145504,41.27378,2.145504
41.273785_2.009165,41.273785,2.009165
41.273792_2.122781,41.273792,2.122781
41.273796_2.031888,41.273796,2.031888
41.273804_2.054612,41.273804,2.054612
41.273804_2.077335,41.273804,2.077335
41.273804_2.100058,41.273804,2.100058
41.27382_2.157457,41.27382,2.157457
41.273823_1.998395,41.273823,1.998395
41.273834_2.134734,41.273834,2.134734
41.273838_2.021118,41.273838,2.021118
41.273846_2.112011,41.273846,2.112011
41.27385_2.043842,41.27385,2.043842
41.273853_2.066565,41.273853,2.066565
41.273853_2.089288,41.273853,2.089288
41.273853_2.16941,41.273853,2.16941
41.273872_2.146688,41.273872,2.146688
41.27388_2.010349,41.27388,2.010349
41.273888_2.123965,41.273888,2.123965
41.27389_2.033072,41.27389,2.033072
41.273895_2.101242,41.273895,2.101242
41.2739_2.055795,41.2739,2.055795
41.2739_2.078519,41.2739,2.078519
41.27391_2.158641,41.27391,2.158641
41.27392_1.999579,41.27392,1.999579
41.27393_2.135918,41.27393,2.135918
41.273933_2.022302,41.273933,2.022302
41.27394_2.113195,41.27394,2.113195
41.273945_2.045026,41.273945,2.045026
41.273945_2.090472,41.273945,2.090472
41.27395_2.067749,41.27395,2.067749
41.27395_2.170594,41.27395,2.170594
41.273968_2.147871,41.273968,2.147871
41.273975_2.011532,41.273975,2.011532
41.273983_2.125149,41.273983,2.125149
41.273987_2.034256,41.273987,2.034256
41.27399_2.102426,41.27399,2.102426
41.273994_2.056979,41.273994,2.056979
41.273994_2.079703,41.273994,2.079703
41.274006_2.159825,41.274006,2.159825
41.274014_2.000762,41.274014,2.000762
41.27402_2.137102,41.27402,2.137102
41.27403_2.023486,41.27403,2.023486
41.274033_2.114379,41.274033,2.114379
41.274036_2.04621,41.274036,2.04621
41.27404_2.068933,41.27404,2.068933
41.27404_2.091656,41.27404,2.091656
41.27404_2.171778,41.27404,2.171778
41.274063_2.149055,41.274063,2.149055
41.27407_2.012716,41.27407,2.012716
41.274075_2.126333,41.274075,2.126333
41.274082_2.03544,41.274082,2.03544
41.274086_2.10361,41.274086,2.10361
41.27409_2.058163,41.27409,2.058163
41.27409_2.080886,41.27409,2.080886
41.274097_2.161009,41.274097,2.161009
41.27411_2.001946,41.27411,2.001946
41.274117_2.138286,41.274117,2.138286
41.274124_2.02467,41.274124,2.02467
41.274128_2.115563,41.274128,2.115563
41.27413_2.047393,41.27413,2.047393
41.274136_2.070117,41.274136,2.070117
41.274136_2.09284,41.274136,2.09284
41.274136_2.172962,41.274136,2.172962
41.274155_2.150239,41.274155,2.150239
