station_id,lat,lon,tmean_c
41.2695_2.057555,41.2695,2.057555,27.956606
41.2695_2.080277,41.2695,2.080277,28.242783
41.269524_2.001343,41.269524,2.001343,29.9144
41.269535_2.024065,41.269535,2.024065,29.477732
41.269543_2.114951,41.269543,2.114951,28.466072
41.269547_2.046787,41.269547,2.046787,28.028692
41.269547_2.09223,41.269547,2.09223,28.319817
41.26955_2.069508,41.26955,2.069508,28.115427
41.269577_2.013296,41.269577,2.013296,29.639488
41.26959_2.036017,41.26959,2.036017,29.253096
41.269592_2.104182,41.269592,2.104182,28.405405
41.269596_2.058739,41.269596,2.058739,27.960379
41.269596_2.081461,41.269596,2.081461,28.256615
41.26962_2.002526,41.26962,2.002526,29.739412
41.26963_2.025248,41.26963,2.025248,29.42958
41.269634_2.116135,41.269634,2.116135,28.470749
41.26964_2.04797,41.26964,2.04797,28.036337
41.26964_2.070692,41.26964,2.070692,28.137133
41.26964_2.093414,41.26964,2.093414,28.329773
41.269672_2.014479,41.269672,2.014479,29.65061
41.269684_2.037201,41.269684,2.037201,29.226038
41.269688_2.105366,41.269688,2.105366,28.415014
41.26969_2.059923,41.26969,2.059923,27.97933
41.26969_2.082645,41.26969,2.082645,28.265717
41.269714_2.00371,41.269714,2.00371,29.721298
41.269726_2.026432,41.269726,2.026432,29.393454
41.26973_2.117319,41.26973,2.117319,28.475351
41.269733_2.049154,41.269733,2.049154,28.043314
41.269737_2.071876,41.269737,2.071876,28.155493
41.269737_2.094597,41.269737,2.094597,28.33721
41.269768_2.015663,41.269768,2.015663,29.643415
41.26978_2.038385,41.26978,2.038385,29.16897
41.26978_2.10655,41.26978,2.10655,28.429327
41.269783_2.061107,41.269783,2.061107,27.994051
41.269787_2.083828,41.269787,2.083828,28.27077
41.26981_2.004894,41.26981,2.004894,29.686235
41.26982_2.027616,41.26982,2.027616,29.391441
41.269825_2.118503,41.269825,2.118503,28.481949
41.26983_2.050338,41.26983,2.050338,28.037516
41.26983_2.095781,41.26983,2.095781,28.345596
41.269833_2.07306,41.269833,2.07306,28.171736
41.269863_2.016847,41.269863,2.016847,29.718405
41.269875_2.039569,41.269875,2.039569,29.13616
41.269875_2.107734,41.269875,2.107734,28.447111
41.26988_2.06229,41.26988,2.06229,28.003805
41.26988_2.085012,41.26988,2.085012,28.272985
41.269905_2.006078,41.269905,2.006078,29.639673
41.269917_2.0288,41.269917,2.0288,29.371658
41.269917_2.119686,41.269917,2.119686,28.484896
41.269924_2.051522,41.269924,2.051522,28.03956
41.269924_2.096965,41.269924,2.096965,28.356783
41.269928_2.074243,41.269928,2.074243,28.186325
41.26996_2.01803,41.26996,2.01803,29.70365
41.26997_2.040752,41.26997,2.040752,29.223783
41.26997_2.108918,41.26997,2.108918,28.463905
41.269974_2.063474,41.269974,2.063474,28.00982
41.269974_2.086196,41.269974,2.086196,28.275843
41.27_2.007261,41.27,2.007261,29.63018
41.27001_2.029983,41.27001,2.029983,29.36394
41.27001_2.12087,41.27001,2.12087,28.4888
41.27002_2.052705,41.27002,2.052705,28.044037
41.27002_2.098149,41.27002,2.098149,28.371885
41.270023_2.075427,41.270023,2.075427,28.196547
41.270054_2.019214,41.270054,2.019214,29.706537
41.27006_2.110101,41.27006,2.110101,28.47928
41.270065_2.041936,41.270065,2.041936,29.207354
41.27007_2.064658,41.27007,2.064658,28.025291
41.27007_2.08738,41.27007,2.08738,28.280031
41.270096_2.008445,41.270096,2.008445,29.64756
41.270107_2.031167,41.270107,2.031167,29.365173
41.270107_2.122054,41.270107,2.122054,28.492355
41.270115_2.053889,41.270115,2.053889,28.04358
41.270115_2.076611,41.270115,2.076611,28.205465
41.270115_2.099333,41.270115,2.099333,28.383171
41.270134_1.997676,41.270134,1.997676,29.439445
41.27015_2.020398,41.27015,2.020398,29.687883
41.270157_2.111285,41.270157,2.111285,28.487074
41.27016_2.04312,41.27016,2.04312,29.187828
41.270164_2.065842,41.270164,2.065842,28.044077
41.270164_2.088564,41.270164,2.088564,28.286041
41.27019_2.009629,41.27019,2.009629,29.657812
41.2702_2.123238,41.2702,2.123238,28.493568
41.270203_2.032351,41.270203,2.032351,29.364477
41.270206_2.100516,41.270206,2.100516,28.393188
41.27021_2.055073,41.27021,2.055073,28.036203
41.27021_2.077795,41.27021,2.077795,28.21512
41.27023_1.998859,41.27023,1.998859,29.6053
41.270245_2.021581,41.270245,2.021581,29.642157
41.270252_2.044304,41.270252,2.044304,29.139038
41.270252_2.112469,41.270252,2.112469,28.488718
41.270256_2.089747,41.270256,2.089747,28.297234
41.27026_2.067026,41.27026,2.067026,28.064476
41.270287_2.010812,41.270287,2.010812,29.661598
41.270294_2.124422,41.270294,2.124422,28.488482
41.270298_2.033535,41.270298,2.033535,29.36171
41.2703_2.1017,41.2703,2.1017,28.40416
41.270306_2.056257,41.270306,2.056257,28.01995
41.270306_2.078979,41.270306,2.078979,28.228348
41.270325_2.000043,41.270325,2.000043,29.810987
41.27034_2.022765,41.27034,2.022765,29.589231
41.270344_2.113653,41.270344,2.113653,28.486816
41.270348_2.045487,41.270348,2.045487,28.112768
41.27035_2.068209,41.27035,2.068209,28.088564
41.27035_2.090931,41.27035,2.090931,28.31221
41.270382_2.011996,41.270382,2.011996,29.6632
41.270386_2.125606,41.270386,2.125606,28.477987
41.270393_2.034718,41.270393,2.034718,29.325903
41.270397_2.05744,41.270397,2.05744,28.01121
41.270397_2.102884,41.270397,2.102884,28.414953
41.2704_2.080162,41.2704,2.080162,28.243149
41.27042_2.001227,41.27042,2.001227,29.80326
41.270435_2.023949,41.270435,2.023949,29.581244
41.27044_2.114837,41.27044,2.114837,28.484283
41.270443_2.046671,41.270443,2.046671,28.987844
41.270447_2.069393,41.270447,2.069393,28.113874
41.270447_2.092115,41.270447,2.092115,28.325617
41.270477_2.01318,41.270477,2.01318,29.654137
41.27048_2.12679,41.27048,2.12679,28.467768
41.27049_2.035902,41.27049,2.035902,29.317984
41.270493_2.058624,41.270493,2.058624,28.006315
41.270493_2.104068,41.270493,2.104068,28.425972
41.270496_2.081346,41.270496,2.081346,28.2573
41.270515_2.00241,41.270515,2.00241,29.777674
41.27053_2.025133,41.27053,2.025133,29.54396
41.270535_2.116021,41.270535,2.116021,28.48736
41.27054_2.047855,41.27054,2.047855,28.989908
41.270542_2.070577,41.270542,2.070577,28.14006
41.270542_2.093299,41.270542,2.093299,28.337198
41.270573_2.014363,41.270573,2.014363,29.653801
41.270576_2.127973,41.270576,2.127973,28.46427
41.270584_2.037086,41.270584,2.037086,29.288588
41.270584_2.105252,41.270584,2.105252,28.4344
41.270588_2.059808,41.270588,2.059808,28.004412
41.270588_2.08253,41.270588,2.08253,28.265724
41.27061_2.003594,41.27061,2.003594,29.77842
41.270626_2.026316,41.270626,2.026316,29.511404
41.270626_2.117204,41.270626,2.117204,28.490011
41.270634_2.049039,41.270634,2.049039,28.949745
41.270634_2.094483,41.270634,2.094483,28.344614
41.270638_2.071761,41.270638,2.071761,28.161453
41.270668_2.015547,41.270668,2.015547,29.643137
41.270668_2.129157,41.270668,2.129157,28.46228
41.270676_2.03827,41.270676,2.03827,29.271418
41.27068_2.106436,41.27068,2.106436,28.447306
41.270683_2.060992,41.270683,2.060992,28.002779
41.270683_2.083714,41.270683,2.083714,28.270464
41.270706_2.004778,41.270706,2.004778,29.738218
41.27072_2.0275,41.27072,2.0275,29.494009
41.27072_2.118388,41.27072,2.118388,28.495962
41.27073_2.050222,41.27073,2.050222,28.076876
41.27073_2.095666,41.27073,2.095666,28.352524
41.270733_2.072944,41.270733,2.072944,28.180124
41.270763_2.016731,41.270763,2.016731,29.657999
41.270763_2.130341,41.270763,2.130341,28.45992
41.27077_2.039453,41.27077,2.039453,29.236944
41.270775_2.107619,41.270775,2.107619,28.463572
41.27078_2.062175,41.27078,2.062175,28.004652
41.27078_2.084898,41.27078,2.084898,28.271637
41.2708_2.005961,41.2708,2.005961,29.693895
41.270817_2.028684,41.270817,2.028684,29.494143
41.270817_2.119572,41.270817,2.119572,28.497377
41.270824_2.051406,41.270824,2.051406,28.087738
41.270824_2.074128,41.270824,2.074128,28.19519
41.270824_2.09685,41.270824,2.09685,28.364357
41.27086_2.017915,41.27086,2.017915,29.675776
41.27086_2.131525,41.27086,2.131525,28.457117
41.270866_2.040637,41.270866,2.040637,29.283525
41.270866_2.108803,41.270866,2.108803,28.480873
41.270874_2.063359,41.270874,2.063359,28.011063
41.270874_2.086081,41.270874,2.086081,28.274385
41.270897_2.007145,41.270897,2.007145,29.681107
41.27091_2.120756,41.27091,2.120756,28.500443
41.270912_2.029868,41.270912,2.029868,29.47287
41.27092_2.05259,41.27092,2.05259,28.091484
41.27092_2.075312,41.27092,2.075312,28.20375
41.27092_2.098034,41.27092,2.098034,28.379532
41.27095_2.132709,41.27095,2.132709,28.456215
41.270954_2.019098,41.270954,2.019098,29.767242
41.27096_2.041821,41.27096,2.041821,29.288889
41.27096_2.109987,41.27096,2.109987,28.497065
41.270966_2.064543,41.270966,2.064543,28.023249
41.270966_2.087265,41.270966,2.087265,28.279116
41.270992_2.008329,41.270992,2.008329,29.699837
41.271004_2.12194,41.271004,2.12194,28.50618
41.271008_2.031051,41.271008,2.031051,29.48173
41.27101_2.053774,41.27101,2.053774,28.097738
41.27101_2.099218,41.27101,2.099218,28.390915
41.271015_2.076496,41.271015,2.076496,28.210648
41.271034_1.997559,41.271034,1.997559,29.537085
41.271046_2.133893,41.271046,2.133893,28.458464
41.27105_2.020282,41.27105,2.020282,29.717087
41.271057_2.043005,41.271057,2.043005,29.244814
41.271057_2.111171,41.271057,2.111171,28.5064
41.27106_2.065727,41.27106,2.065727,28.03898
41.27106_2.088449,41.27106,2.088449,28.286072
41.271088_2.009513,41.271088,2.009513,29.713724
41.2711_2.032235,41.2711,2.032235,29.48996
41.2711_2.123124,41.2711,2.123124,28.511124
41.271107_2.054957,41.271107,2.054957,28.097116
41.271107_2.100402,41.271107,2.100402,28.400099
41.27111_2.07768,41.27111,2.07768,28.220337
41.27113_1.998743,41.27113,1.998743,29.640036
41.271137_2.135077,41.271137,2.135077,28.462313
41.27114_2.021466,41.27114,2.021466,29.574621
41.27115_2.112355,41.27115,2.112355,28.509485
41.271152_2.044188,41.271152,2.044188,29.183638
41.271156_2.066911,41.271156,2.066911,28.057276
41.271156_2.089633,41.271156,2.089633,28.295135
41.271183_2.010696,41.271183,2.010696,29.717949
41.27119_2.124308,41.27119,2.124308,28.511497
41.271194_2.033419,41.271194,2.033419,29.450083
41.271202_2.056141,41.271202,2.056141,28.081083
41.271202_2.101586,41.271202,2.101586,28.410742
41.271206_2.078864,41.271206,2.078864,28.232391
41.271225_1.999927,41.271225,1.999927,29.66833
41.271233_2.136261,41.271233,2.136261,28.463217
41.271236_2.02265,41.271236,2.02265,29.535063
41.271244_2.113539,41.271244,2.113539,28.50711
41.271248_2.045372,41.271248,2.045372,29.177198
41.27125_2.068094,41.27125,2.068094,28.0812
41.27125_2.090816,41.27125,2.090816,28.31005
41.27128_2.01188,41.27128,2.01188,29.712122
41.271286_2.125491,41.271286,2.125491,28.501976
41.27129_2.034603,41.27129,2.034603,29.447084
41.271294_2.102769,41.271294,2.102769,28.421873
41.271297_2.057325,41.271297,2.057325,28.081032
41.271297_2.080047,41.271297,2.080047,28.245186
41.27132_2.001111,41.27132,2.001111,29.823633
41.271328_2.137444,41.271328,2.137444,28.460403
41.27133_2.023833,41.27133,2.023833,29.545633
41.27134_2.114722,41.27134,2.114722,28.5053
41.271343_2.046556,41.271343,2.046556,29.190285
41.271343_2.092,41.271343,2.092,28.324614
41.271347_2.069278,41.271347,2.069278,28.10853
41.271374_2.013064,41.271374,2.013064,29.687262
41.27138_2.126675,41.27138,2.126675,28.489822
41.271385_2.035786,41.271385,2.035786,29.435144
41.27139_2.103953,41.27139,2.103953,28.43389
41.271393_2.058509,41.271393,2.058509,28.078001
41.271393_2.081231,41.271393,2.081231,28.257118
41.271416_2.002294,41.271416,2.002294,29.833427
41.27142_2.138628,41.27142,2.138628,28.457085
41.271427_2.025017,41.271427,2.025017,29.549353
41.27143_2.115906,41.27143,2.115906,28.506128
41.27144_2.04774,41.27144,2.04774,29.19599
41.27144_2.093184,41.27144,2.093184,28.337133
41.271442_2.070462,41.271442,2.070462,28.135468
41.27147_2.014248,41.27147,2.014248,29.68827
41.271473_2.127859,41.271473,2.127859,28.481293
41.27148_2.03697,41.27148,2.03697,29.410719
41.271484_2.105137,41.271484,2.105137,28.443426
41.27149_2.059693,41.27149,2.059693,28.074905
41.27149_2.082415,41.27149,2.082415,28.265482
41.27151_2.003478,41.27151,2.003478,29.810873
41.271515_2.139812,41.271515,2.139812,28.455132
41.271523_2.026201,41.271523,2.026201,29.523829
41.271526_2.11709,41.271526,2.11709,28.508463
41.271534_2.048923,41.271534,2.048923,28.92569
41.271534_2.071646,41.271534,2.071646,28.158766
41.271534_2.094368,41.271534,2.094368,28.345613
41.271564_2.015431,41.271564,2.015431,29.687113
41.27157_2.129043,41.27157,2.129043,28.480034
41.271576_2.038154,41.271576,2.038154,29.386229
41.271576_2.106321,41.271576,2.106321,28.45431
41.271584_2.060876,41.271584,2.060876,28.064255
41.271584_2.083599,41.271584,2.083599,28.269577
41.271606_2.004662,41.271606,2.004662,29.775724
41.271606_2.140996,41.271606,2.140996,28.455276
41.271618_2.027385,41.271618,2.027385,29.514679
41.27162_2.118274,41.27162,2.118274,28.513006
41.271626_2.050107,41.271626,2.050107,29.008158
41.27163_2.072829,41.27163,2.072829,28.181625
41.27163_2.095552,41.27163,2.095552,28.353943
41.27166_2.016615,41.27166,2.016615,29.693604
41.271664_2.130227,41.271664,2.130227,28.476036
41.27167_2.039338,41.27167,2.039338,29.403969
41.27167_2.107505,41.27167,2.107505,28.469292
41.271675_2.06206,41.271675,2.06206,28.05256
41.271675_2.084783,41.271675,2.084783,28.270027
41.2717_2.005846,41.2717,2.005846,29.74248
41.2717_2.14218,41.2717,2.14218,28.458673
41.271713_2.028568,41.271713,2.028568,29.513926
41.271713_2.119458,41.271713,2.119458,28.514132
41.27172_2.051291,41.27172,2.051291,28.827993
41.27172_2.096736,41.27172,2.096736,28.365988
41.271725_2.074013,41.271725,2.074013,28.19983
41.271755_2.017799,41.271755,2.017799,29.729027
41.271755_2.131411,41.271755,2.131411,28.477242
41.271767_2.040521,41.271767,2.040521,29.375284
41.271767_2.108689,41.271767,2.108689,28.48639
41.27177_2.063244,41.27177,2.063244,28.03979
41.27177_2.085966,41.27177,2.085966,28.272863
41.271797_2.007029,41.271797,2.007029,29.72632
41.271797_2.143364,41.271797,2.143364,28.464972
41.27181_2.029752,41.27181,2.029752,29.502075
41.27181_2.120642,41.27181,2.120642,28.516722
41.271816_2.052475,41.271816,2.052475,28.91189
41.271816_2.097919,41.271816,2.097919,28.381243
41.27182_2.075197,41.27182,2.075197,28.211203
41.27185_2.018982,41.27185,2.018982,29.7918
41.27185_2.132595,41.27185,2.132595,28.475937
41.271862_2.041705,41.271862,2.041705,29.359818
41.271862_2.109873,41.271862,2.109873,28.504019
41.271866_2.064428,41.271866,2.064428,28.033539
41.271866_2.08715,41.271866,2.08715,28.278025
41.27189_2.144548,41.27189,2.144548,28.472801
41.271893_2.008213,41.271893,2.008213,29.739569
41.271904_2.030936,41.271904,2.030936,29.500992
41.271904_2.121825,41.271904,2.121825,28.52242
41.27191_2.053658,41.27191,2.053658,28.959452
41.27191_2.099103,41.27191,2.099103,28.392252
41.271915_2.076381,41.271915,2.076381,28.217554
41.27193_1.997443,41.27193,1.997443,29.527323
41.271942_2.133779,41.271942,2.133779,28.479582
41.271946_2.020166,41.271946,2.020166,29.751976
41.271954_2.111056,41.271954,2.111056,28.516794
41.271957_2.042889,41.271957,2.042889,29.318693
41.27196_2.065612,41.27196,2.065612,28.038673
41.27196_2.088334,41.27196,2.088334,28.285654
41.271984_2.145731,41.271984,2.145731,28.47997
41.271988_2.009397,41.271988,2.009397,29.76142
41.271996_2.123009,41.271996,2.123009,28.528708
41.272_2.03212,41.272,2.03212,29.483763
41.272007_2.054842,41.272007,2.054842,28.144167
41.272007_2.077565,41.272007,2.077565,28.22997
41.272007_2.100287,41.272007,2.100287,28.401224
41.272026_1.998627,41.272026,1.998627,29.648058
41.272038_2.134962,41.272038,2.134962,28.481958
41.27204_2.02135,41.27204,2.02135,29.615072
41.27205_2.11224,41.27205,2.11224,28.522345
41.272053_2.044073,41.272053,2.044073,29.299301
41.272053_2.089518,41.272053,2.089518,28.293707
41.272057_2.066795,41.272057,2.066795,28.053598
41.272076_2.146915,41.272076,2.146915,28.481329
41.272083_2.010581,41.272083,2.010581,29.767715
41.27209_2.124193,41.27209,2.124193,28.529825
41.272095_2.033303,41.272095,2.033303,29.456537
41.2721_2.101471,41.2721,2.101471,28.410616
41.272102_2.056026,41.272102,2.056026,28.131073
41.272102_2.078749,41.272102,2.078749,28.243822
41.27212_1.999811,41.27212,1.999811,29.789469
41.272133_2.136146,41.272133,2.136146,28.483871
41.272137_2.022534,41.272137,2.022534,29.583624
41.272144_2.045257,41.272144,2.045257,29.258116
41.272144_2.113424,41.272144,2.113424,28.51918
41.27215_2.090702,41.27215,2.090702,28.308205
41.272152_2.067979,41.272152,2.067979,28.074644
41.27217_2.148099,41.27217,2.148099,28.48086
41.27218_2.011764,41.27218,2.011764,29.765991
41.272186_2.125377,41.272186,2.125377,28.521742
41.27219_2.034487,41.27219,2.034487,29.442917
41.272194_2.102655,41.272194,2.102655,28.422506
41.272198_2.05721,41.272198,2.05721,28.135803
41.272198_2.079932,41.272198,2.079932,28.255938
41.272217_2.000995,41.272217,2.000995,29.899656
41.272224_2.13733,41.272224,2.13733,28.48068
41.272232_2.023718,41.272232,2.023718,29.593752
41.272236_2.114608,41.272236,2.114608,28.515701
41.27224_2.04644,41.27224,2.04644,29.259422
41.272243_2.069163,41.272243,2.069163,28.101309
41.272243_2.091886,41.272243,2.091886,28.323112
41.272263_2.149283,41.272263,2.149283,28.479094
41.272274_2.012948,41.272274,2.012948,29.745598
41.272278_2.126561,41.272278,2.126561,28.510864
41.272285_2.035671,41.272285,2.035671,29.42829
41.27229_2.058394,41.27229,2.058394,28.144495
41.27229_2.103839,41.27229,2.103839,28.435371
41.272293_2.081116,41.272293,2.081116,28.264086
41.272312_2.002178,41.272312,2.002178,29.876558
41.27232_2.138514,41.27232,2.138514,28.477861
41.272327_2.024901,41.272327,2.024901,29.575167
41.27233_2.115792,41.27233,2.115792,28.514662
41.272335_2.047624,41.272335,2.047624,29.254126
41.27234_2.070347,41.27234,2.070347,28.128075
41.27234_2.093069,41.27234,2.093069,28.336388
41.272358_2.150467,41.272358,2.150467,28.478659
41.27237_2.014132,41.27237,2.014132,29.733068
41.272373_2.127745,41.272373,2.127745,28.502525
41.27238_2.036855,41.27238,2.036855,29.419378
41.27238_2.105023,41.27238,2.105023,28.446482
41.272385_2.059577,41.272385,2.059577,28.144737
41.272385_2.0823,41.272385,2.0823,28.26871
41.272408_2.003362,41.272408,2.003362,29.88678
41.27241_2.139698,41.27241,2.139698,28.476461
41.272423_2.026085,41.272423,2.026085,29.563967
41.272427_2.116976,41.272427,2.116976,28.516975
41.27243_2.048808,41.27243,2.048808,29.256384
41.27243_2.094253,41.27243,2.094253,28.346003
41.272434_2.071531,41.272434,2.071531,28.153307
41.272453_2.151651,41.272453,2.151651,28.476135
41.272465_2.015316,41.272465,2.015316,29.057135
41.272465_2.128929,41.272465,2.128929,28.498636
41.272476_2.038038,41.272476,2.038038,29.388742
41.272476_2.106206,41.272476,2.106206,28.456314
41.27248_2.060761,41.27248,2.060761,28.13809
41.27248_2.083484,41.27248,2.083484,28.269354
41.272503_2.004546,41.272503,2.004546,29.85296
41.272507_2.140882,41.272507,2.140882,28.476656
41.27252_2.027269,41.27252,2.027269,29.57727
41.27252_2.11816,41.27252,2.11816,28.518448
41.272526_2.049992,41.272526,2.049992,29.271357
41.272526_2.095437,41.272526,2.095437,28.354416
41.27253_2.072715,41.27253,2.072715,28.178156
41.272545_2.152835,41.272545,2.152835,28.470665
41.27256_2.016499,41.27256,2.016499,29.718145
41.27256_2.130113,41.27256,2.130113,28.494232
41.272568_2.039222,41.272568,2.039222,29.370325
